Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-12-12 00:00:00+05:30,29993.44921875,30176.94921875,29988.900390625,30163.5,452200,0.0,0.0
2025-12-15 00:00:00+05:30,30123.599609375,30293.849609375,30009.599609375,30271.400390625,393400,0.0,0.0
2025-12-16 00:00:00+05:30,30255.150390625,30373.650390625,30157.55078125,30293.94921875,621000,0.0,0.0
2025-12-17 00:00:00+05:30,30340.5,30358.150390625,30100.25,30159.55078125,448600,0.0,0.0
2025-12-18 00:00:00+05:30,30165.75,30165.75,29815.80078125,29989.94921875,450100,0.0,0.0
2025-12-19 00:00:00+05:30,30014.25,30208.69921875,29995.650390625,30185.900390625,469400,0.0,0.0
2025-12-22 00:00:00+05:30,30268.75,30410.44921875,30218.599609375,30398.599609375,457600,0.0,0.0
2025-12-23 00:00:00+05:30,30491.75,30491.75,30332.599609375,30399.80078125,350800,0.0,0.0
2025-12-24 00:00:00+05:30,30417.0,30472.650390625,30303.25,30353.150390625,777200,0.0,0.0
2025-12-26 00:00:00+05:30,30385.55078125,30441.94921875,30319.900390625,30367.30078125,422100,0.0,0.0
2025-12-29 00:00:00+05:30,30424.0,30472.75,30278.19921875,30319.44921875,474400,0.0,0.0
2025-12-30 00:00:00+05:30,30337.349609375,30413.400390625,30173.94921875,30341.55078125,912400,0.0,0.0
2025-12-31 00:00:00+05:30,30360.05078125,30619.55078125,30339.900390625,30568.099609375,328300,0.0,0.0
2026-01-02 00:00:00+05:30,30660.05078125,30887.69921875,30623.94921875,30875.150390625,464800,0.0,0.0
2026-01-05 00:00:00+05:30,30903.349609375,31108.69921875,30875.05078125,30973.900390625,411800,0.0,0.0
2026-01-06 00:00:00+05:30,31021.69921875,31080.69921875,30873.75,31048.349609375,313900,0.0,0.0
2026-01-07 00:00:00+05:30,31037.349609375,31140.0,30896.349609375,31015.30078125,323100,0.0,0.0
2026-01-08 00:00:00+05:30,30972.75,30985.55078125,30478.80078125,30517.150390625,424300,0.0,0.0
2026-01-09 00:00:00+05:30,30471.5,30621.400390625,30243.900390625,30322.400390625,493400,0.0,0.0
2026-01-12 00:00:00+05:30,30305.5,30424.44921875,29961.900390625,30388.44921875,426400,0.0,0.0
2026-01-13 00:00:00+05:30,30454.900390625,30577.05078125,30199.94921875,30396.400390625,354200,0.0,0.0
2026-01-14 00:00:00+05:30,30423.80078125,30581.44921875,30289.349609375,30475.400390625,635400,0.0,0.0
2026-01-16 00:00:00+05:30,30462.099609375,30595.94921875,30315.349609375,30436.19921875,687500,0.0,0.0
2026-01-19 00:00:00+05:30,30372.150390625,30668.25,30344.400390625,30556.19921875,390900,0.0,0.0
2026-01-20 00:00:00+05:30,30568.900390625,30594.55078125,29943.0,30024.44921875,476200,0.0,0.0
2026-01-21 00:00:00+05:30,29909.400390625,30080.0,29616.94921875,29925.0,537900,0.0,0.0
2026-01-22 00:00:00+05:30,30121.05078125,30362.400390625,30054.55078125,30280.150390625,528100,0.0,0.0
2026-01-23 00:00:00+05:30,30410.19921875,30415.25,29993.0,30018.400390625,694300,0.0,0.0
2026-01-27 00:00:00+05:30,30098.849609375,30150.30078125,29830.650390625,30061.599609375,568800,0.0,0.0
2026-01-28 00:00:00+05:30,30131.849609375,30385.599609375,30009.19921875,30357.05078125,614800,0.0,0.0
2026-01-29 00:00:00+05:30,30414.349609375,30515.900390625,30076.55078125,30489.55078125,606500,0.0,0.0
2026-01-30 00:00:00+05:30,30369.55078125,30501.05078125,30144.400390625,30419.44921875,964600,0.0,0.0
2026-02-02 00:00:00+05:30,29838.44921875,30240.55078125,29507.5,30178.400390625,636300,0.0,0.0
2026-02-03 00:00:00+05:30,31104.599609375,31226.80078125,30468.599609375,30738.400390625,573400,0.0,0.0
2026-02-04 00:00:00+05:30,30794.80078125,31074.75,30612.44921875,30831.30078125,519600,0.0,0.0
2026-02-05 00:00:00+05:30,30617.25,30738.599609375,30480.099609375,30663.55078125,472900,0.0,0.0
2026-02-06 00:00:00+05:30,30592.80078125,31022.94921875,30491.400390625,30983.05078125,393800,0.0,0.0
2026-02-09 00:00:00+05:30,31121.349609375,31182.349609375,30913.30078125,31158.099609375,326600,0.0,0.0
2026-02-10 00:00:00+05:30,31274.30078125,31407.55078125,31163.44921875,31379.849609375,334500,0.0,0.0
2026-02-11 00:00:00+05:30,31516.650390625,31603.150390625,31426.80078125,31495.25,752700,0.0,0.0
2026-02-12 00:00:00+05:30,31566.55078125,31571.05078125,31302.94921875,31422.349609375,594800,0.0,0.0
2026-02-13 00:00:00+05:30,31211.400390625,31211.400390625,30751.80078125,30800.099609375,592200,0.0,0.0
2026-02-16 00:00:00+05:30,30761.099609375,31024.5,30677.44921875,30996.849609375,276400,0.0,0.0
2026-02-17 00:00:00+05:30,30974.30078125,31091.099609375,30838.849609375,31069.05078125,266600,0.0,0.0
2026-02-18 00:00:00+05:30,31135.80078125,31374.25,31065.349609375,31352.5,330900,0.0,0.0
2026-02-19 00:00:00+05:30,31401.94921875,31423.30078125,30804.5,30856.150390625,285100,0.0,0.0
2026-02-20 00:00:00+05:30,30844.80078125,31319.44921875,30833.69921875,31211.5,386700,0.0,0.0
2026-02-23 00:00:00+05:30,31398.75,31545.75,31267.44921875,31514.25,355600,0.0,0.0
