Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-11 00:00:00+05:30,6636.2998046875,6673.10009765625,6503.2998046875,6522.0498046875,1093800,0.0,0.0
2024-09-12 00:00:00+05:30,6582.75,6641.5,6542.60009765625,6633.64990234375,1007300,0.0,0.0
2024-09-13 00:00:00+05:30,6672.14990234375,6762.60009765625,6639.0498046875,6715.2998046875,1488500,0.0,0.0
2024-09-16 00:00:00+05:30,6745.10009765625,6805.7001953125,6706.0,6714.4501953125,1068300,0.0,0.0
2024-09-17 00:00:00+05:30,6720.64990234375,6724.2998046875,6668.35009765625,6675.39990234375,743800,0.0,0.0
2024-09-18 00:00:00+05:30,6673.39990234375,6721.7998046875,6662.25,6676.9501953125,1010500,0.0,0.0
2024-09-19 00:00:00+05:30,6710.2001953125,6746.2998046875,6556.25,6633.7998046875,1066100,0.0,0.0
2024-09-20 00:00:00+05:30,6672.75,6700.14990234375,6608.35009765625,6628.0,1547500,0.0,0.0
2024-09-23 00:00:00+05:30,6667.2998046875,6867.7001953125,6649.2998046875,6853.7998046875,2314800,0.0,0.0
2024-09-24 00:00:00+05:30,6847.9501953125,6855.14990234375,6788.0,6795.0,1858800,0.0,0.0
2024-09-25 00:00:00+05:30,6797.60009765625,6798.89990234375,6696.14990234375,6736.0,1493100,0.0,0.0
2024-09-26 00:00:00+05:30,6750.25,6811.60009765625,6693.0498046875,6804.64990234375,1453500,0.0,0.0
2024-09-27 00:00:00+05:30,6820.2998046875,6873.10009765625,6795.64990234375,6853.75,2682600,0.0,0.0
2024-09-30 00:00:00+05:30,6834.5,6847.7998046875,6737.7998046875,6756.14990234375,1236700,0.0,0.0
2024-10-01 00:00:00+05:30,6738.4501953125,6799.5498046875,6738.4501953125,6762.25,1901400,0.0,0.0
2024-10-03 00:00:00+05:30,6665.7998046875,6773.5498046875,6633.35009765625,6678.39990234375,1921500,0.0,0.0
2024-10-04 00:00:00+05:30,6678.35009765625,6825.0498046875,6608.7998046875,6714.64990234375,2135400,0.0,0.0
2024-10-07 00:00:00+05:30,6750.85009765625,6777.5,6442.2001953125,6492.35009765625,2199200,0.0,0.0
2024-10-08 00:00:00+05:30,6497.7998046875,6592.9501953125,6470.4501953125,6580.10009765625,1098000,0.0,0.0
2024-10-09 00:00:00+05:30,6623.7001953125,6704.5498046875,6576.89990234375,6623.4501953125,1747400,0.0,0.0
2024-10-10 00:00:00+05:30,6649.14990234375,6706.64990234375,6600.0498046875,6606.0,888900,0.0,0.0
2024-10-11 00:00:00+05:30,6612.5498046875,6643.0,6572.39990234375,6606.0,735800,0.0,0.0
2024-10-14 00:00:00+05:30,6626.4501953125,6674.64990234375,6608.39990234375,6632.25,731400,0.0,0.0
2024-10-15 00:00:00+05:30,6647.64990234375,6672.7001953125,6597.5,6618.2998046875,913300,0.0,0.0
2024-10-16 00:00:00+05:30,6613.10009765625,6658.9501953125,6599.4501953125,6618.10009765625,825900,0.0,0.0
2024-10-17 00:00:00+05:30,6636.7998046875,6660.10009765625,6569.25,6584.9501953125,1250300,0.0,0.0
2024-10-18 00:00:00+05:30,6573.35009765625,6693.35009765625,6513.5498046875,6671.25,1140800,0.0,0.0
2024-10-21 00:00:00+05:30,6694.7998046875,6734.0,6589.0,6600.0,1030800,0.0,0.0
2024-10-22 00:00:00+05:30,6607.25,6614.5498046875,6303.64990234375,6323.85009765625,1790400,0.0,0.0
2024-10-23 00:00:00+05:30,6332.7001953125,6384.9501953125,6201.9501953125,6352.60009765625,1712900,0.0,0.0
2024-10-24 00:00:00+05:30,6350.0,6480.35009765625,6332.5498046875,6430.0,1393400,0.0,0.0
2024-10-25 00:00:00+05:30,6446.89990234375,6468.2001953125,6188.85009765625,6283.89990234375,1490600,0.0,0.0
2024-10-28 00:00:00+05:30,6316.9501953125,6559.0,6316.5,6521.2998046875,2446300,0.0,0.0
2024-10-29 00:00:00+05:30,6562.75,6769.2998046875,6505.7001953125,6758.9501953125,2512000,0.0,0.0
2024-10-30 00:00:00+05:30,6733.14990234375,6817.9501953125,6712.64990234375,6741.5498046875,2019600,0.0,0.0
2024-10-31 00:00:00+05:30,6720.9501953125,6794.9501953125,6676.5498046875,6725.35009765625,1870000,0.0,0.0
2024-11-01 00:00:00+05:30,6759.60009765625,6798.7001953125,6752.5498046875,6778.5498046875,448200,0.0,0.0
2024-11-04 00:00:00+05:30,6792.9501953125,6804.35009765625,6608.2998046875,6762.39990234375,2433900,0.0,0.0
2024-11-05 00:00:00+05:30,6759.0,6898.9501953125,6736.2001953125,6886.5,1996500,0.0,0.0
2024-11-06 00:00:00+05:30,6929.0498046875,7001.4501953125,6890.35009765625,6982.5,1835000,0.0,0.0
2024-11-07 00:00:00+05:30,7001.10009765625,7038.7998046875,6939.75,6982.75,1326800,0.0,0.0
2024-11-08 00:00:00+05:30,6985.60009765625,6989.35009765625,6807.7998046875,6845.2001953125,1228400,0.0,0.0
2024-11-11 00:00:00+05:30,6823.35009765625,6928.60009765625,6793.0498046875,6878.35009765625,1079000,0.0,0.0
2024-11-12 00:00:00+05:30,6895.9501953125,6931.7998046875,6726.60009765625,6745.9501953125,940400,0.0,0.0
2024-11-13 00:00:00+05:30,6692.14990234375,6742.5498046875,6516.5498046875,6538.14990234375,1419200,0.0,0.0
2024-11-14 00:00:00+05:30,6549.5498046875,6621.7001953125,6481.14990234375,6492.64990234375,971500,0.0,0.0
2024-11-18 00:00:00+05:30,6524.0498046875,6565.5,6398.5,6534.75,1222600,0.0,0.0
2024-11-19 00:00:00+05:30,6564.85009765625,6654.64990234375,6472.39990234375,6494.0498046875,1179100,0.0,0.0
2024-11-21 00:00:00+05:30,6475.64990234375,6477.35009765625,6163.75,6318.89990234375,2084500,0.0,0.0
2024-11-22 00:00:00+05:30,6350.9501953125,6540.39990234375,6344.75,6508.14990234375,1390800,0.0,0.0
2024-11-25 00:00:00+05:30,6653.2998046875,6819.5498046875,6650.25,6779.10009765625,2439100,0.0,0.0
2024-11-26 00:00:00+05:30,6790.0498046875,6821.10009765625,6759.7001953125,6789.9501953125,875400,0.0,0.0
2024-11-27 00:00:00+05:30,6799.75,6824.14990234375,6746.60009765625,6783.9501953125,1031500,0.0,0.0
2024-11-28 00:00:00+05:30,6804.5498046875,6883.85009765625,6771.9501953125,6846.85009765625,1495500,0.0,0.0
2024-11-29 00:00:00+05:30,6874.14990234375,6910.0498046875,6748.75,6813.85009765625,1502300,0.0,0.0
2024-12-02 00:00:00+05:30,6801.60009765625,6827.5498046875,6758.5,6800.39990234375,873800,0.0,0.0
2024-12-03 00:00:00+05:30,6821.35009765625,6985.89990234375,6819.14990234375,6977.5,1716400,0.0,0.0
2024-12-04 00:00:00+05:30,7000.25,7168.10009765625,6980.9501953125,7134.35009765625,4307800,0.0,0.0
2024-12-05 00:00:00+05:30,7157.60009765625,7164.39990234375,7062.35009765625,7125.5498046875,1809200,0.0,0.0
2024-12-06 00:00:00+05:30,7155.25,7248.25,7056.0,7155.25,2754700,0.0,0.0
2024-12-09 00:00:00+05:30,7135.5498046875,7171.64990234375,7109.25,7114.85009765625,1158200,0.0,0.0
2024-12-10 00:00:00+05:30,7137.2998046875,7170.4501953125,7101.2001953125,7152.64990234375,1190300,0.0,0.0
2024-12-11 00:00:00+05:30,7157.75,7182.2998046875,7081.7998046875,7089.0498046875,1060400,0.0,0.0
2024-12-12 00:00:00+05:30,7081.10009765625,7099.25,7018.9501953125,7033.5498046875,872400,0.0,0.0
2024-12-13 00:00:00+05:30,7010.4501953125,7029.2001953125,6825.4501953125,7020.7998046875,1446500,0.0,0.0
2024-12-16 00:00:00+05:30,7011.10009765625,7097.9501953125,7008.5,7056.5,764700,0.0,0.0
2024-12-17 00:00:00+05:30,7033.5498046875,7062.64990234375,6916.35009765625,6928.0498046875,875300,0.0,0.0
2024-12-18 00:00:00+05:30,6913.25,6922.5498046875,6782.0498046875,6794.9501953125,1077700,0.0,0.0
2024-12-19 00:00:00+05:30,6665.89990234375,6806.64990234375,6645.89990234375,6754.7001953125,979900,0.0,0.0
2024-12-20 00:00:00+05:30,6756.39990234375,6781.2998046875,6564.0,6575.7001953125,1517600,0.0,0.0
2024-12-23 00:00:00+05:30,6613.64990234375,6666.25,6545.0,6646.5,1010200,0.0,0.0
2024-12-24 00:00:00+05:30,6653.4501953125,6669.5498046875,6581.35009765625,6609.5498046875,733000,0.0,0.0
2024-12-26 00:00:00+05:30,6614.0498046875,6710.35009765625,6606.2001953125,6630.14990234375,755000,0.0,0.0
2024-12-27 00:00:00+05:30,6639.5,6665.0,6562.64990234375,6570.89990234375,554900,0.0,0.0
2024-12-30 00:00:00+05:30,6573.75,6647.25,6470.0498046875,6493.25,2323300,0.0,0.0
2024-12-31 00:00:00+05:30,6472.89990234375,6548.5,6470.35009765625,6540.7001953125,856600,0.0,0.0
2025-01-02 00:00:00+05:30,6557.9501953125,6607.39990234375,6454.5,6598.5,1222300,0.0,0.0
2025-01-03 00:00:00+05:30,6624.25,6714.7001953125,6607.4501953125,6619.0,2009800,0.0,0.0
2025-01-06 00:00:00+05:30,6619.35009765625,6627.9501953125,6331.14990234375,6354.14990234375,2128800,0.0,0.0
2025-01-07 00:00:00+05:30,6383.5498046875,6440.64990234375,6364.4501953125,6385.85009765625,1099400,0.0,0.0
2025-01-08 00:00:00+05:30,6394.39990234375,6404.2001953125,6268.60009765625,6335.39990234375,1145000,0.0,0.0
2025-01-09 00:00:00+05:30,6328.9501953125,6332.25,6208.75,6255.2998046875,1004600,0.0,0.0
2025-01-10 00:00:00+05:30,6248.14990234375,6262.9501953125,6073.5,6085.10009765625,1376400,0.0,0.0
2025-01-13 00:00:00+05:30,6047.60009765625,6061.64990234375,5866.10009765625,5897.25,1556900,0.0,0.0
2025-01-14 00:00:00+05:30,5926.85009765625,6168.14990234375,5926.25,6144.75,2456500,0.0,0.0
2025-01-15 00:00:00+05:30,6171.7998046875,6203.25,6118.2001953125,6150.9501953125,1987500,0.0,0.0
2025-01-16 00:00:00+05:30,6228.0,6373.9501953125,6226.5498046875,6307.60009765625,1812000,0.0,0.0
2025-01-17 00:00:00+05:30,6293.64990234375,6316.89990234375,6249.64990234375,6294.0,852500,0.0,0.0
2025-01-20 00:00:00+05:30,6323.5498046875,6480.5498046875,6297.2001953125,6419.25,1567300,0.0,0.0
2025-01-21 00:00:00+05:30,6451.4501953125,6455.5,6289.2998046875,6308.14990234375,1030300,0.0,0.0
2025-01-22 00:00:00+05:30,6319.2001953125,6325.85009765625,6127.64990234375,6244.60009765625,1166800,0.0,0.0
2025-01-23 00:00:00+05:30,6228.35009765625,6294.35009765625,6173.0498046875,6238.64990234375,778900,0.0,0.0
2025-01-24 00:00:00+05:30,6246.25,6263.75,6136.0,6152.9501953125,878000,0.0,0.0
2025-01-27 00:00:00+05:30,6120.75,6209.89990234375,6069.10009765625,6093.39990234375,2635800,0.0,0.0
2025-01-28 00:00:00+05:30,6192.35009765625,6266.4501953125,6106.7001953125,6197.5498046875,2568600,0.0,0.0
2025-01-29 00:00:00+05:30,6227.2001953125,6261.7001953125,6185.4501953125,6245.0,1345400,0.0,0.0
2025-01-30 00:00:00+05:30,6266.0,6295.14990234375,6211.4501953125,6232.4501953125,1189000,0.0,0.0
2025-01-31 00:00:00+05:30,6234.9501953125,6360.89990234375,6180.10009765625,6317.2998046875,2043900,0.0,0.0
2025-02-03 00:00:00+05:30,6180.7998046875,6180.7998046875,6077.7001953125,6117.60009765625,1072800,0.0,0.0
2025-02-04 00:00:00+05:30,6176.4501953125,6285.2998046875,6173.85009765625,6264.9501953125,1123000,0.0,0.0
2025-02-05 00:00:00+05:30,6311.7998046875,6387.5498046875,6309.35009765625,6329.35009765625,1613800,0.0,0.0
2025-02-06 00:00:00+05:30,6369.60009765625,6378.14990234375,6270.2001953125,6283.14990234375,1204700,0.0,0.0
2025-02-07 00:00:00+05:30,6309.85009765625,6311.4501953125,6161.10009765625,6196.75,1517100,0.0,0.0
2025-02-10 00:00:00+05:30,6206.5,6219.0498046875,6108.5,6133.64990234375,705200,0.0,0.0
2025-02-11 00:00:00+05:30,6144.4501953125,6159.5,5984.89990234375,6001.7001953125,1031100,0.0,0.0
2025-02-12 00:00:00+05:30,6021.2001953125,6089.7998046875,5858.75,6052.35009765625,1309600,0.0,0.0
2025-02-13 00:00:00+05:30,6068.9501953125,6095.5,5986.85009765625,5997.85009765625,902000,0.0,0.0
2025-02-14 00:00:00+05:30,6023.64990234375,6037.35009765625,5808.64990234375,5872.4501953125,1049700,0.0,0.0
2025-02-17 00:00:00+05:30,5863.35009765625,5914.7001953125,5748.7001953125,5904.39990234375,966900,0.0,0.0
2025-02-18 00:00:00+05:30,5898.9501953125,5910.75,5803.14990234375,5872.60009765625,911200,0.0,0.0
2025-02-19 00:00:00+05:30,5836.35009765625,5973.39990234375,5818.2001953125,5950.89990234375,970300,0.0,0.0
2025-02-20 00:00:00+05:30,5930.75,6062.2998046875,5910.10009765625,6051.85009765625,1027500,0.0,0.0
2025-02-21 00:00:00+05:30,6025.14990234375,6085.14990234375,5945.5,5970.60009765625,857400,0.0,0.0
2025-02-24 00:00:00+05:30,5907.85009765625,5969.9501953125,5885.5498046875,5953.2001953125,630000,0.0,0.0
2025-02-25 00:00:00+05:30,5969.25,5985.7998046875,5870.2001953125,5880.75,784000,0.0,0.0
2025-02-27 00:00:00+05:30,5910.64990234375,5924.2998046875,5797.7998046875,5816.85009765625,1078200,0.0,0.0
2025-02-28 00:00:00+05:30,5784.0498046875,5784.0498046875,5606.4501953125,5652.10009765625,1514700,0.0,0.0
2025-03-03 00:00:00+05:30,5665.75,5696.7998046875,5530.35009765625,5631.25,1352000,0.0,0.0
2025-03-04 00:00:00+05:30,5587.7998046875,5755.64990234375,5565.75,5718.89990234375,1264300,0.0,0.0
2025-03-05 00:00:00+05:30,5724.2998046875,5897.64990234375,5724.2998046875,5890.4501953125,1066100,0.0,0.0
2025-03-06 00:00:00+05:30,5949.64990234375,5976.75,5912.0498046875,5929.14990234375,1014000,0.0,0.0
2025-03-07 00:00:00+05:30,5927.2001953125,5954.7001953125,5900.35009765625,5931.39990234375,746300,0.0,0.0
2025-03-10 00:00:00+05:30,5927.7001953125,5950.75,5806.85009765625,5821.14990234375,879500,0.0,0.0
2025-03-11 00:00:00+05:30,5778.5,5858.39990234375,5752.14990234375,5822.2001953125,845900,0.0,0.0
2025-03-12 00:00:00+05:30,5838.0498046875,5876.39990234375,5729.14990234375,5759.2001953125,827600,0.0,0.0
2025-03-13 00:00:00+05:30,5785.89990234375,5836.9501953125,5740.14990234375,5783.85009765625,851900,0.0,0.0
2025-03-17 00:00:00+05:30,5805.2001953125,5815.85009765625,5756.35009765625,5770.25,661600,0.0,0.0
2025-03-18 00:00:00+05:30,5798.2998046875,5909.89990234375,5780.64990234375,5902.64990234375,986500,0.0,0.0
2025-03-19 00:00:00+05:30,5923.85009765625,6031.5,5919.75,6019.35009765625,1059800,0.0,0.0
2025-03-20 00:00:00+05:30,6050.25,6101.2998046875,6011.35009765625,6044.85009765625,878600,0.0,0.0
2025-03-21 00:00:00+05:30,6047.5498046875,6141.7001953125,6031.2001953125,6130.9501953125,1287700,0.0,0.0
2025-03-24 00:00:00+05:30,6183.75,6336.7001953125,6166.25,6326.10009765625,1536100,0.0,0.0
2025-03-25 00:00:00+05:30,6365.39990234375,6366.10009765625,6197.5498046875,6216.9501953125,1493700,0.0,0.0
2025-03-26 00:00:00+05:30,6213.2998046875,6265.0,6131.89990234375,6142.7998046875,1195400,0.0,0.0
2025-03-27 00:00:00+05:30,6129.39990234375,6314.7998046875,6112.2001953125,6296.14990234375,2941200,0.0,0.0
2025-03-28 00:00:00+05:30,6293.5,6371.64990234375,6242.10009765625,6263.39990234375,1662300,0.0,0.0
2025-04-01 00:00:00+05:30,6218.5498046875,6321.75,6209.4501953125,6254.39990234375,1643300,0.0,0.0
2025-04-02 00:00:00+05:30,6272.89990234375,6310.60009765625,6172.2998046875,6300.85009765625,2399000,0.0,0.0
2025-04-03 00:00:00+05:30,6237.5,6477.0498046875,6237.0,6423.2001953125,2545200,0.0,0.0
2025-04-04 00:00:00+05:30,6435.14990234375,6472.0498046875,6238.60009765625,6266.9501953125,1981800,0.0,0.0
2025-04-07 00:00:00+05:30,5905.60009765625,6117.64990234375,5904.10009765625,6089.2001953125,1877600,0.0,0.0
2025-04-08 00:00:00+05:30,6200.4501953125,6270.2998046875,6147.14990234375,6249.9501953125,1449800,0.0,0.0
2025-04-09 00:00:00+05:30,6238.5498046875,6248.39990234375,6075.64990234375,6092.5498046875,1226500,0.0,0.0
2025-04-11 00:00:00+05:30,6200.64990234375,6210.75,6129.4501953125,6171.2998046875,1024100,0.0,0.0
2025-04-15 00:00:00+05:30,6292.25,6292.25,6214.2998046875,6268.39990234375,1255600,0.0,0.0
2025-04-16 00:00:00+05:30,6277.89990234375,6424.7001953125,6257.14990234375,6417.0498046875,1649900,0.0,0.0
2025-04-17 00:00:00+05:30,6423.60009765625,6542.85009765625,6403.35009765625,6522.5,1696800,0.0,0.0
2025-04-21 00:00:00+05:30,6554.64990234375,6718.35009765625,6549.75,6683.89990234375,1935400,0.0,0.0
2025-04-22 00:00:00+05:30,6732.14990234375,6838.5498046875,6681.0,6734.2998046875,2437500,0.0,0.0
2025-04-23 00:00:00+05:30,6769.89990234375,6782.7001953125,6619.2998046875,6696.0,1862800,0.0,0.0
2025-04-24 00:00:00+05:30,6689.14990234375,6749.10009765625,6671.89990234375,6685.39990234375,1306300,0.0,0.0
2025-04-25 00:00:00+05:30,6695.64990234375,6718.2001953125,6469.7998046875,6535.5,1986000,0.0,0.0
2025-04-28 00:00:00+05:30,6535.75,6725.5498046875,6534.25,6695.0,1339600,0.0,0.0
2025-04-29 00:00:00+05:30,6745.7001953125,6845.39990234375,6670.89990234375,6691.39990234375,2395400,0.0,0.0
2025-04-30 00:00:00+05:30,6677.25,6677.25,6517.7001953125,6542.25,1321500,0.0,0.0
2025-05-02 00:00:00+05:30,6546.0498046875,6624.75,6512.4501953125,6554.4501953125,1163900,0.0,0.0
2025-05-05 00:00:00+05:30,6512.5,6591.7001953125,6502.5,6552.10009765625,1022900,0.0,0.0
2025-05-06 00:00:00+05:30,6578.35009765625,6600.25,6214.85009765625,6235.2001953125,1983300,0.0,0.0
2025-05-07 00:00:00+05:30,6179.60009765625,6329.14990234375,6177.7998046875,6253.14990234375,2272400,0.0,0.0
2025-05-08 00:00:00+05:30,6292.5498046875,6311.89990234375,6138.35009765625,6168.4501953125,2341700,0.0,0.0
2025-05-09 00:00:00+05:30,6065.2001953125,6281.4501953125,6062.0,6266.4501953125,2230800,0.0,0.0
2025-05-12 00:00:00+05:30,6459.7998046875,6483.2998046875,6413.10009765625,6471.39990234375,2142500,0.0,0.0
2025-05-13 00:00:00+05:30,6464.2998046875,6605.60009765625,6461.2998046875,6572.5,2011300,0.0,0.0
2025-05-14 00:00:00+05:30,6606.5498046875,6641.2001953125,6555.64990234375,6609.60009765625,1501400,0.0,0.0
2025-05-15 00:00:00+05:30,6634.4501953125,6638.39990234375,6572.0,6621.64990234375,1214300,0.0,0.0
2025-05-16 00:00:00+05:30,6625.60009765625,6653.85009765625,6606.60009765625,6628.60009765625,1318100,0.0,0.0
2025-05-19 00:00:00+05:30,6648.4501953125,6798.35009765625,6636.25,6725.2998046875,2962800,0.0,0.0
2025-05-20 00:00:00+05:30,6773.89990234375,6782.10009765625,6646.5,6662.5498046875,1782300,0.0,0.0
2025-05-21 00:00:00+05:30,6667.4501953125,6718.60009765625,6619.0498046875,6707.10009765625,1364100,0.0,0.0
2025-05-22 00:00:00+05:30,6687.25,6727.85009765625,6613.2998046875,6667.9501953125,1064100,0.0,0.0
2025-05-23 00:00:00+05:30,6683.5,6728.2001953125,6667.9501953125,6702.7001953125,1039900,0.0,0.0
2025-05-26 00:00:00+05:30,6721.9501953125,6757.75,6683.60009765625,6714.2998046875,804000,0.0,0.0
2025-05-27 00:00:00+05:30,6721.60009765625,6747.0498046875,6658.7001953125,6731.5,1074700,0.0,0.0
2025-05-28 00:00:00+05:30,6736.89990234375,6801.9501953125,6724.10009765625,6797.10009765625,1132200,0.0,0.0
2025-05-29 00:00:00+05:30,6836.2001953125,6836.2001953125,6740.60009765625,6780.7001953125,1126800,0.0,0.0
2025-05-30 00:00:00+05:30,6791.4501953125,6993.14990234375,6731.2998046875,6976.0,3779900,0.0,0.0
2025-06-02 00:00:00+05:30,7010.4501953125,7151.7001953125,6985.2998046875,7125.9501953125,5159200,0.0,0.0
2025-06-03 00:00:00+05:30,7167.35009765625,7187.0498046875,7040.25,7084.0498046875,2715800,0.0,0.0
2025-06-04 00:00:00+05:30,7119.9501953125,7144.0,7027.85009765625,7100.85009765625,1791800,0.0,0.0
2025-06-05 00:00:00+05:30,7120.25,7127.5,7031.35009765625,7059.64990234375,1272800,0.0,0.0
